證券代碼,簡稱,年月日,收盤價(元)
COID,Name,MDATE,CLOSE
1326   ,台化         ,20240604,    51.7000
1301   ,台塑         ,20240604,    63.7000
1303   ,南亞         ,20240604,    51.7000
6505   ,台塑化       ,20240604,    66.5000
1326   ,台化         ,20240605,    51.2000
1301   ,台塑         ,20240605,    62.6000
1303   ,南亞         ,20240605,    51.0000
6505   ,台塑化       ,20240605,    66.5000
1326   ,台化         ,20240606,    50.9000
1301   ,台塑         ,20240606,    62.4000
1303   ,南亞         ,20240606,    50.4000
6505   ,台塑化       ,20240606,    65.8000
1326   ,台化         ,20240607,    52.0000
1301   ,台塑         ,20240607,    62.7000
1303   ,南亞         ,20240607,    50.8000
6505   ,台塑化       ,20240607,    65.8000
1326   ,台化         ,20240611,    52.1000
1301   ,台塑         ,20240611,    61.5000
1303   ,南亞         ,20240611,    50.8000
6505   ,台塑化       ,20240611,    66.1000
1326   ,台化         ,20240612,    51.8000
1301   ,台塑         ,20240612,    60.9000
1303   ,南亞         ,20240612,    50.1000
6505   ,台塑化       ,20240612,    66.1000
1326   ,台化         ,20240613,    51.7000
1301   ,台塑         ,20240613,    60.6000
1303   ,南亞         ,20240613,    50.1000
6505   ,台塑化       ,20240613,    65.9000
1326   ,台化         ,20240614,    52.1000
1301   ,台塑         ,20240614,    61.0000
1303   ,南亞         ,20240614,    50.7000
6505   ,台塑化       ,20240614,    65.9000
1326   ,台化         ,20240617,    51.6000
1301   ,台塑         ,20240617,    60.2000
1303   ,南亞         ,20240617,    50.3000
6505   ,台塑化       ,20240617,    65.3000
1326   ,台化         ,20240618,    51.6000
1301   ,台塑         ,20240618,    60.5000
1303   ,南亞         ,20240618,    50.3000
6505   ,台塑化       ,20240618,    65.2000
1326   ,台化         ,20240619,    51.4000
1301   ,台塑         ,20240619,    60.0000
1303   ,南亞         ,20240619,    49.9000
6505   ,台塑化       ,20240619,    65.5000
1326   ,台化         ,20240620,    52.4000
1301   ,台塑         ,20240620,    60.5000
1303   ,南亞         ,20240620,    50.8000
6505   ,台塑化       ,20240620,    66.6000
1326   ,台化         ,20240621,    52.4000
1301   ,台塑         ,20240621,    60.2000
1303   ,南亞         ,20240621,    51.0000
6505   ,台塑化       ,20240621,    66.2000
1326   ,台化         ,20240624,    51.5000
1301   ,台塑         ,20240624,    59.5000
1303   ,南亞         ,20240624,    50.1000
6505   ,台塑化       ,20240624,    65.8000
1326   ,台化         ,20240625,    51.2000
1301   ,台塑         ,20240625,    58.4000
1303   ,南亞         ,20240625,    50.0000
6505   ,台塑化       ,20240625,    65.5000
1326   ,台化         ,20240626,    50.1000
1301   ,台塑         ,20240626,    57.2000
1303   ,南亞         ,20240626,    49.2000
6505   ,台塑化       ,20240626,    64.6000
1326   ,台化         ,20240627,    49.6500
1301   ,台塑         ,20240627,    57.0000
1303   ,南亞         ,20240627,    49.0000
6505   ,台塑化       ,20240627,    64.5000
1326   ,台化         ,20240628,    50.4000
1301   ,台塑         ,20240628,    57.5000
1303   ,南亞         ,20240628,    49.3000
6505   ,台塑化       ,20240628,    64.8000
1326   ,台化         ,20240701,    49.7500
1301   ,台塑         ,20240701,    57.2000
1303   ,南亞         ,20240701,    49.0500
6505   ,台塑化       ,20240701,    65.0000
1326   ,台化         ,20240702,    48.5500
1301   ,台塑         ,20240702,    55.9000
1303   ,南亞         ,20240702,    48.2000
6505   ,台塑化       ,20240702,    63.8000
1326   ,台化         ,20240703,    48.5500
1301   ,台塑         ,20240703,    56.5000
1303   ,南亞         ,20240703,    48.4500
6505   ,台塑化       ,20240703,    65.0000
1326   ,台化         ,20240704,    49.4000
1301   ,台塑         ,20240704,    57.6000
1303   ,南亞         ,20240704,    49.4500
6505   ,台塑化       ,20240704,    66.0000
1326   ,台化         ,20240705,    49.2000
1301   ,台塑         ,20240705,    57.3000
1303   ,南亞         ,20240705,    48.8000
6505   ,台塑化       ,20240705,    65.4000
1326   ,台化         ,20240708,    49.1500
1301   ,台塑         ,20240708,    58.0000
1303   ,南亞         ,20240708,    49.2500
6505   ,台塑化       ,20240708,    65.7000
1326   ,台化         ,20240709,    48.5000
1301   ,台塑         ,20240709,    57.0000
1303   ,南亞         ,20240709,    48.5000
6505   ,台塑化       ,20240709,    63.8000
1326   ,台化         ,20240710,    47.0500
1301   ,台塑         ,20240710,    56.5000
1303   ,南亞         ,20240710,    48.0000
6505   ,台塑化       ,20240710,    63.7000
1326   ,台化         ,20240711,    47.7000
1301   ,台塑         ,20240711,    57.0000
1303   ,南亞         ,20240711,    48.7000
6505   ,台塑化       ,20240711,    63.7000
1326   ,台化         ,20240712,    48.6500
1301   ,台塑         ,20240712,    57.9000
1303   ,南亞         ,20240712,    50.1000
6505   ,台塑化       ,20240712,    64.0000
1326   ,台化         ,20240715,    48.3000
1301   ,台塑         ,20240715,    57.3000
1303   ,南亞         ,20240715,    49.6500
6505   ,台塑化       ,20240715,    64.0000
1326   ,台化         ,20240716,    48.4000
1301   ,台塑         ,20240716,    57.2000
1303   ,南亞         ,20240716,    48.9000
6505   ,台塑化       ,20240716,    64.0000
1326   ,台化         ,20240717,    49.7500
1301   ,台塑         ,20240717,    60.1000
1303   ,南亞         ,20240717,    50.4000
6505   ,台塑化       ,20240717,    64.9000
1326   ,台化         ,20240718,    51.2000
1301   ,台塑         ,20240718,    60.8000
1303   ,南亞         ,20240718,    50.7000
6505   ,台塑化       ,20240718,    66.3000
1326   ,台化         ,20240719,    50.5000
1301   ,台塑         ,20240719,    60.1000
1303   ,南亞         ,20240719,    50.4000
6505   ,台塑化       ,20240719,    65.1000
1326   ,台化         ,20240722,    50.5000
1301   ,台塑         ,20240722,    60.2000
1303   ,南亞         ,20240722,    50.3000
6505   ,台塑化       ,20240722,    65.9000
1326   ,台化         ,20240723,    50.5000
1301   ,台塑         ,20240723,    58.8000
1303   ,南亞         ,20240723,    50.3000
6505   ,台塑化       ,20240723,    65.1000
1326   ,台化         ,20240726,    50.0000
1301   ,台塑         ,20240726,    58.8000
1303   ,南亞         ,20240726,    49.7000
6505   ,台塑化       ,20240726,    64.9000
1326   ,台化         ,20240729,    49.9000
1301   ,台塑         ,20240729,    58.8000
1303   ,南亞         ,20240729,    49.8000
6505   ,台塑化       ,20240729,    64.9000
1326   ,台化         ,20240730,    49.8500
1301   ,台塑         ,20240730,    57.9000
1303   ,南亞         ,20240730,    49.5500
6505   ,台塑化       ,20240730,    64.0000
1326   ,台化         ,20240731,    49.8500
1301   ,台塑         ,20240731,    57.9000
1303   ,南亞         ,20240731,    50.0000
6505   ,台塑化       ,20240731,    64.4000
1326   ,台化         ,20240801,    49.8500
1301   ,台塑         ,20240801,    58.5000
1303   ,南亞         ,20240801,    49.8000
6505   ,台塑化       ,20240801,    65.5000
1326   ,台化         ,20240802,    49.1000
1301   ,台塑         ,20240802,    57.3000
1303   ,南亞         ,20240802,    48.4500
6505   ,台塑化       ,20240802,    65.2000
1326   ,台化         ,20240805,    46.0000
1301   ,台塑         ,20240805,    54.8000
1303   ,南亞         ,20240805,    45.9500
6505   ,台塑化       ,20240805,    62.2000
1326   ,台化         ,20240806,    47.4000
1301   ,台塑         ,20240806,    55.2000
1303   ,南亞         ,20240806,    46.8000
6505   ,台塑化       ,20240806,    65.0000
1326   ,台化         ,20240807,    47.7000
1301   ,台塑         ,20240807,    55.0000
1303   ,南亞         ,20240807,    47.5000
6505   ,台塑化       ,20240807,    64.0000
1326   ,台化         ,20240808,    45.8500
1301   ,台塑         ,20240808,    53.3000
1303   ,南亞         ,20240808,    46.4000
6505   ,台塑化       ,20240808,    62.6000
1326   ,台化         ,20240809,    46.7000
1301   ,台塑         ,20240809,    54.8000
1303   ,南亞         ,20240809,    46.9500
6505   ,台塑化       ,20240809,    63.6000
1326   ,台化         ,20240812,    46.3000
1301   ,台塑         ,20240812,    54.0000
1303   ,南亞         ,20240812,    47.3500
6505   ,台塑化       ,20240812,    63.1000
1326   ,台化         ,20240813,    45.0500
1301   ,台塑         ,20240813,    52.8000
1303   ,南亞         ,20240813,    45.8500
6505   ,台塑化       ,20240813,    61.2000
1326   ,台化         ,20240814,    45.4500
1301   ,台塑         ,20240814,    53.4000
1303   ,南亞         ,20240814,    47.3500
6505   ,台塑化       ,20240814,    61.9000
1326   ,台化         ,20240815,    45.0500
1301   ,台塑         ,20240815,    52.5000
1303   ,南亞         ,20240815,    46.2000
6505   ,台塑化       ,20240815,    61.2000
1326   ,台化         ,20240816,    45.0500
1301   ,台塑         ,20240816,    52.4000
1303   ,南亞         ,20240816,    46.5500
6505   ,台塑化       ,20240816,    60.6000
1326   ,台化         ,20240819,    44.9000
1301   ,台塑         ,20240819,    52.2000
1303   ,南亞         ,20240819,    46.4000
6505   ,台塑化       ,20240819,    60.0000
1326   ,台化         ,20240820,    44.0000
1301   ,台塑         ,20240820,    51.7000
1303   ,南亞         ,20240820,    45.8500
6505   ,台塑化       ,20240820,    58.7000
1326   ,台化         ,20240821,    43.9500
1301   ,台塑         ,20240821,    52.0000
1303   ,南亞         ,20240821,    46.0000
6505   ,台塑化       ,20240821,    58.7000
1326   ,台化         ,20240822,    44.3000
1301   ,台塑         ,20240822,    52.3000
1303   ,南亞         ,20240822,    46.5000
6505   ,台塑化       ,20240822,    57.8000
1326   ,台化         ,20240823,    43.2000
1301   ,台塑         ,20240823,    51.9000
1303   ,南亞         ,20240823,    45.7500
6505   ,台塑化       ,20240823,    57.0000
1326   ,台化         ,20240826,    44.0500
1301   ,台塑         ,20240826,    52.3000
1303   ,南亞         ,20240826,    46.6000
6505   ,台塑化       ,20240826,    57.9000
1326   ,台化         ,20240827,    44.0500
1301   ,台塑         ,20240827,    51.9000
1303   ,南亞         ,20240827,    46.0000
6505   ,台塑化       ,20240827,    58.4000
1326   ,台化         ,20240828,    43.9500
1301   ,台塑         ,20240828,    51.7000
1303   ,南亞         ,20240828,    45.8500
6505   ,台塑化       ,20240828,    57.0000
1326   ,台化         ,20240829,    43.7000
1301   ,台塑         ,20240829,    51.5000
1303   ,南亞         ,20240829,    45.6000
6505   ,台塑化       ,20240829,    56.1000
1326   ,台化         ,20240830,    43.8000
1301   ,台塑         ,20240830,    51.6000
1303   ,南亞         ,20240830,    45.3000
6505   ,台塑化       ,20240830,    56.1000
1326   ,台化         ,20240902,    42.6500
1301   ,台塑         ,20240902,    50.5000
1303   ,南亞         ,20240902,    44.4000
6505   ,台塑化       ,20240902,    55.1000
1326   ,台化         ,20240903,    41.9000
1301   ,台塑         ,20240903,    49.8000
1303   ,南亞         ,20240903,    43.4000
6505   ,台塑化       ,20240903,    54.8000
1326   ,台化         ,20240904,    39.4000
1301   ,台塑         ,20240904,    47.0000
1303   ,南亞         ,20240904,    40.5000
6505   ,台塑化       ,20240904,    51.6000
1326   ,台化         ,20240905,    38.7000
1301   ,台塑         ,20240905,    46.2000
1303   ,南亞         ,20240905,    39.3500
6505   ,台塑化       ,20240905,    50.3000
1326   ,台化         ,20240906,    38.8500
1301   ,台塑         ,20240906,    46.2500
1303   ,南亞         ,20240906,    40.0500
6505   ,台塑化       ,20240906,    50.9000
1326   ,台化         ,20240909,    37.3500
1301   ,台塑         ,20240909,    45.0000
1303   ,南亞         ,20240909,    39.4000
6505   ,台塑化       ,20240909,    48.5000
1326   ,台化         ,20240910,    36.7500
1301   ,台塑         ,20240910,    44.2000
1303   ,南亞         ,20240910,    38.8500
6505   ,台塑化       ,20240910,    47.4000
1326   ,台化         ,20240911,    37.5000
1301   ,台塑         ,20240911,    44.4000
1303   ,南亞         ,20240911,    39.8000
6505   ,台塑化       ,20240911,    47.4500
1326   ,台化         ,20240912,    37.9000
1301   ,台塑         ,20240912,    45.0000
1303   ,南亞         ,20240912,    40.3000
6505   ,台塑化       ,20240912,    48.7000
1326   ,台化         ,20240913,    39.4000
1301   ,台塑         ,20240913,    46.9500
1303   ,南亞         ,20240913,    41.7000
6505   ,台塑化       ,20240913,    50.7000
1326   ,台化         ,20240916,    40.6500
1301   ,台塑         ,20240916,    48.2500
1303   ,南亞         ,20240916,    42.1500
6505   ,台塑化       ,20240916,    51.2000
1326   ,台化         ,20240918,    40.6500
1301   ,台塑         ,20240918,    48.2500
1303   ,南亞         ,20240918,    42.1500
6505   ,台塑化       ,20240918,    51.5000
1326   ,台化         ,20240919,    41.0000
1301   ,台塑         ,20240919,    48.5500
1303   ,南亞         ,20240919,    42.9500
6505   ,台塑化       ,20240919,    51.4000
1326   ,台化         ,20240920,    41.2000
1301   ,台塑         ,20240920,    48.7500
1303   ,南亞         ,20240920,    42.9000
6505   ,台塑化       ,20240920,    51.5000
1326   ,台化         ,20240923,    40.8000
1301   ,台塑         ,20240923,    48.7500
1303   ,南亞         ,20240923,    42.8500
6505   ,台塑化       ,20240923,    51.5000
1326   ,台化         ,20240924,    41.0000
1301   ,台塑         ,20240924,    48.5000
1303   ,南亞         ,20240924,    42.8500
6505   ,台塑化       ,20240924,    50.7000
1326   ,台化         ,20240925,    41.9500
1301   ,台塑         ,20240925,    50.6000
1303   ,南亞         ,20240925,    43.4000
6505   ,台塑化       ,20240925,    51.2000
1326   ,台化         ,20240926,    41.8500
1301   ,台塑         ,20240926,    50.1000
1303   ,南亞         ,20240926,    43.5000
6505   ,台塑化       ,20240926,    50.7000
1326   ,台化         ,20240927,    44.3000
1301   ,台塑         ,20240927,    53.5000
1303   ,南亞         ,20240927,    46.4000
6505   ,台塑化       ,20240927,    53.0000
1326   ,台化         ,20240930,    43.4500
1301   ,台塑         ,20240930,    53.5000
1303   ,南亞         ,20240930,    46.0000
6505   ,台塑化       ,20240930,    52.7000
1326   ,台化         ,20241001,    43.3500
1301   ,台塑         ,20241001,    53.0000
1303   ,南亞         ,20241001,    46.1000
6505   ,台塑化       ,20241001,    52.3000
1326   ,台化         ,20241004,    43.3500
1301   ,台塑         ,20241004,    53.0000
1303   ,南亞         ,20241004,    46.1000
6505   ,台塑化       ,20241004,    54.5000
1326   ,台化         ,20241007,    43.3000
1301   ,台塑         ,20241007,    52.2000
1303   ,南亞         ,20241007,    45.4500
6505   ,台塑化       ,20241007,    55.0000
1326   ,台化         ,20241008,    42.1000
1301   ,台塑         ,20241008,    50.8000
1303   ,南亞         ,20241008,    44.6500
6505   ,台塑化       ,20241008,    54.2000
1326   ,台化         ,20241009,    41.2500
1301   ,台塑         ,20241009,    49.5500
1303   ,南亞         ,20241009,    43.6000
6505   ,台塑化       ,20241009,    52.3000
1326   ,台化         ,20241011,    41.2000
1301   ,台塑         ,20241011,    49.6000
1303   ,南亞         ,20241011,    43.4500
6505   ,台塑化       ,20241011,    52.0000
1326   ,台化         ,20241014,    39.9500
1301   ,台塑         ,20241014,    50.0000
1303   ,南亞         ,20241014,    43.1000
6505   ,台塑化       ,20241014,    51.0000
1326   ,台化         ,20241015,    39.8000
1301   ,台塑         ,20241015,    48.3500
1303   ,南亞         ,20241015,    42.6500
6505   ,台塑化       ,20241015,    49.5000
1326   ,台化         ,20241016,    39.0000
1301   ,台塑         ,20241016,    47.9500
1303   ,南亞         ,20241016,    42.2500
6505   ,台塑化       ,20241016,    48.7500
1326   ,台化         ,20241017,    40.3000
1301   ,台塑         ,20241017,    48.4000
1303   ,南亞         ,20241017,    42.9000
6505   ,台塑化       ,20241017,    49.6500
1326   ,台化         ,20241018,    40.1000
1301   ,台塑         ,20241018,    48.2000
1303   ,南亞         ,20241018,    43.2500
6505   ,台塑化       ,20241018,    50.4000
1326   ,台化         ,20241021,    38.9000
1301   ,台塑         ,20241021,    47.3000
1303   ,南亞         ,20241021,    41.8500
6505   ,台塑化       ,20241021,    49.3000
1326   ,台化         ,20241022,    38.6500
1301   ,台塑         ,20241022,    46.7000
1303   ,南亞         ,20241022,    41.3500
6505   ,台塑化       ,20241022,    48.9500
1326   ,台化         ,20241023,    38.3000
1301   ,台塑         ,20241023,    46.2000
1303   ,南亞         ,20241023,    40.9500
6505   ,台塑化       ,20241023,    48.6000
1326   ,台化         ,20241024,    38.5500
1301   ,台塑         ,20241024,    46.2000
1303   ,南亞         ,20241024,    41.4000
6505   ,台塑化       ,20241024,    49.0000
1326   ,台化         ,20241025,    38.5000
1301   ,台塑         ,20241025,    46.8500
1303   ,南亞         ,20241025,    41.3500
6505   ,台塑化       ,20241025,    48.6500
1326   ,台化         ,20241028,    39.6500
1301   ,台塑         ,20241028,    48.5500
1303   ,南亞         ,20241028,    42.3000
6505   ,台塑化       ,20241028,    49.1500
1326   ,台化         ,20241029,    38.9000
1301   ,台塑         ,20241029,    47.7000
1303   ,南亞         ,20241029,    41.8500
6505   ,台塑化       ,20241029,    47.7500
1326   ,台化         ,20241030,    38.7000
1301   ,台塑         ,20241030,    47.3000
1303   ,南亞         ,20241030,    41.7000
6505   ,台塑化       ,20241030,    48.1000
1326   ,台化         ,20241101,    38.4000
1301   ,台塑         ,20241101,    47.1000
1303   ,南亞         ,20241101,    41.7000
6505   ,台塑化       ,20241101,    48.1500
1326   ,台化         ,20241104,    38.4000
1301   ,台塑         ,20241104,    46.8000
1303   ,南亞         ,20241104,    41.8000
6505   ,台塑化       ,20241104,    48.5000
1326   ,台化         ,20241105,    38.4000
1301   ,台塑         ,20241105,    47.2000
1303   ,南亞         ,20241105,    42.2000
6505   ,台塑化       ,20241105,    48.3000
1326   ,台化         ,20241106,    38.3500
1301   ,台塑         ,20241106,    47.2000
1303   ,南亞         ,20241106,    42.1000
6505   ,台塑化       ,20241106,    47.5500
1326   ,台化         ,20241107,    39.3500
1301   ,台塑         ,20241107,    48.7500
1303   ,南亞         ,20241107,    43.3000
6505   ,台塑化       ,20241107,    48.4000
1326   ,台化         ,20241108,    38.3000
1301   ,台塑         ,20241108,    47.7000
1303   ,南亞         ,20241108,    42.8500
6505   ,台塑化       ,20241108,    46.0500
1326   ,台化         ,20241111,    37.1500
1301   ,台塑         ,20241111,    46.5000
1303   ,南亞         ,20241111,    42.4000
6505   ,台塑化       ,20241111,    45.6000
1326   ,台化         ,20241112,    36.1000
1301   ,台塑         ,20241112,    45.0000
1303   ,南亞         ,20241112,    40.9500
6505   ,台塑化       ,20241112,    44.8000
1326   ,台化         ,20241113,    35.5500
1301   ,台塑         ,20241113,    44.8000
1303   ,南亞         ,20241113,    40.5500
6505   ,台塑化       ,20241113,    44.1000
1326   ,台化         ,20241114,    34.8000
1301   ,台塑         ,20241114,    43.3000
1303   ,南亞         ,20241114,    39.6000
6505   ,台塑化       ,20241114,    43.4500
1326   ,台化         ,20241115,    35.4000
1301   ,台塑         ,20241115,    44.3500
1303   ,南亞         ,20241115,    40.3500
6505   ,台塑化       ,20241115,    43.3000
1326   ,台化         ,20241118,    36.2500
1301   ,台塑         ,20241118,    47.0000
1303   ,南亞         ,20241118,    42.0500
6505   ,台塑化       ,20241118,    44.5500
1326   ,台化         ,20241119,    36.4500
1301   ,台塑         ,20241119,    45.7500
1303   ,南亞         ,20241119,    41.4500
6505   ,台塑化       ,20241119,    44.5000
1326   ,台化         ,20241120,    35.6500
1301   ,台塑         ,20241120,    45.3000
1303   ,南亞         ,20241120,    40.9000
6505   ,台塑化       ,20241120,    44.1000
1326   ,台化         ,20241121,    35.2000
1301   ,台塑         ,20241121,    44.1000
1303   ,南亞         ,20241121,    40.2000
6505   ,台塑化       ,20241121,    43.4000
1326   ,台化         ,20241122,    35.2000
1301   ,台塑         ,20241122,    43.9500
1303   ,南亞         ,20241122,    40.0000
6505   ,台塑化       ,20241122,    43.5500
1326   ,台化         ,20241125,    36.2000
1301   ,台塑         ,20241125,    43.9500
1303   ,南亞         ,20241125,    40.3500
6505   ,台塑化       ,20241125,    43.9500
1326   ,台化         ,20241126,    35.6500
1301   ,台塑         ,20241126,    43.8500
1303   ,南亞         ,20241126,    40.1000
6505   ,台塑化       ,20241126,    43.6000
1326   ,台化         ,20241127,    34.8000
1301   ,台塑         ,20241127,    43.3000
1303   ,南亞         ,20241127,    39.3500
6505   ,台塑化       ,20241127,    42.3000
1326   ,台化         ,20241128,    34.8000
1301   ,台塑         ,20241128,    42.7000
1303   ,南亞         ,20241128,    39.2500
6505   ,台塑化       ,20241128,    41.9500
1326   ,台化         ,20241129,    33.8500
1301   ,台塑         ,20241129,    41.3500
1303   ,南亞         ,20241129,    38.7000
6505   ,台塑化       ,20241129,    40.9000
1326   ,台化         ,20241202,    33.7000
1301   ,台塑         ,20241202,    41.2000
1303   ,南亞         ,20241202,    39.0500
6505   ,台塑化       ,20241202,    40.4000
1326   ,台化         ,20241203,    34.6500
1301   ,台塑         ,20241203,    41.8000
1303   ,南亞         ,20241203,    39.6500
6505   ,台塑化       ,20241203,    40.9500
1326   ,台化         ,20241204,    34.1000
1301   ,台塑         ,20241204,    41.4000
1303   ,南亞         ,20241204,    38.7000
6505   ,台塑化       ,20241204,    40.2500
1326   ,台化         ,20241205,    33.5000
1301   ,台塑         ,20241205,    40.5000
1303   ,南亞         ,20241205,    37.9000
6505   ,台塑化       ,20241205,    39.7000
1326   ,台化         ,20241206,    33.3000
1301   ,台塑         ,20241206,    40.1500
1303   ,南亞         ,20241206,    37.5000
6505   ,台塑化       ,20241206,    39.7000
1326   ,台化         ,20241209,    33.1500
1301   ,台塑         ,20241209,    40.2000
1303   ,南亞         ,20241209,    36.9000
6505   ,台塑化       ,20241209,    39.1000
1326   ,台化         ,20241210,    33.1500
1301   ,台塑         ,20241210,    40.7000
1303   ,南亞         ,20241210,    36.7000
6505   ,台塑化       ,20241210,    39.5000
1326   ,台化         ,20241211,    32.3500
1301   ,台塑         ,20241211,    40.0000
1303   ,南亞         ,20241211,    36.0000
6505   ,台塑化       ,20241211,    39.1000
1326   ,台化         ,20241212,    31.2000
1301   ,台塑         ,20241212,    38.8500
1303   ,南亞         ,20241212,    34.7000
6505   ,台塑化       ,20241212,    38.0000
1326   ,台化         ,20241213,    30.4500
1301   ,台塑         ,20241213,    38.0000
1303   ,南亞         ,20241213,    33.6000
6505   ,台塑化       ,20241213,    37.3000
1326   ,台化         ,20241216,    29.9000
1301   ,台塑         ,20241216,    37.1000
1303   ,南亞         ,20241216,    33.2000
6505   ,台塑化       ,20241216,    36.8500
1326   ,台化         ,20241217,    29.5500
1301   ,台塑         ,20241217,    36.8000
1303   ,南亞         ,20241217,    33.0000
6505   ,台塑化       ,20241217,    36.2000
1326   ,台化         ,20241218,    30.3500
1301   ,台塑         ,20241218,    38.1500
1303   ,南亞         ,20241218,    33.3500
6505   ,台塑化       ,20241218,    36.5000
1326   ,台化         ,20241219,    30.1500
1301   ,台塑         ,20241219,    38.2500
1303   ,南亞         ,20241219,    32.9000
6505   ,台塑化       ,20241219,    36.7000
1326   ,台化         ,20241220,    28.7500
1301   ,台塑         ,20241220,    36.7000
1303   ,南亞         ,20241220,    31.0500
6505   ,台塑化       ,20241220,    34.7000
1326   ,台化         ,20241223,    29.2500
1301   ,台塑         ,20241223,    37.2500
1303   ,南亞         ,20241223,    31.1000
6505   ,台塑化       ,20241223,    35.2500
1326   ,台化         ,20241224,    29.2000
1301   ,台塑         ,20241224,    37.5500
1303   ,南亞         ,20241224,    31.3500
6505   ,台塑化       ,20241224,    35.3500
1326   ,台化         ,20241225,    28.8000
1301   ,台塑         ,20241225,    37.4000
1303   ,南亞         ,20241225,    30.9500
6505   ,台塑化       ,20241225,    35.3000
1326   ,台化         ,20241226,    28.5000
1301   ,台塑         ,20241226,    36.9000
1303   ,南亞         ,20241226,    30.9000
6505   ,台塑化       ,20241226,    35.0500
1326   ,台化         ,20241227,    28.6000
1301   ,台塑         ,20241227,    37.0000
1303   ,南亞         ,20241227,    31.0000
6505   ,台塑化       ,20241227,    35.0000
1326   ,台化         ,20241230,    27.6000
1301   ,台塑         ,20241230,    35.5000
1303   ,南亞         ,20241230,    30.1000
6505   ,台塑化       ,20241230,    34.6000
1326   ,台化         ,20241231,    27.3000
1301   ,台塑         ,20241231,    35.5000
1303   ,南亞         ,20241231,    29.9000
6505   ,台塑化       ,20241231,    34.5500
1326   ,台化         ,20250102,    27.0500
1301   ,台塑         ,20250102,    34.9000
1303   ,南亞         ,20250102,    29.9000
6505   ,台塑化       ,20250102,    33.8000
1326   ,台化         ,20250103,    26.8000
1301   ,台塑         ,20250103,    34.5000
1303   ,南亞         ,20250103,    29.5500
6505   ,台塑化       ,20250103,    34.2000
1326   ,台化         ,20250106,    28.0500
1301   ,台塑         ,20250106,    36.2500
1303   ,南亞         ,20250106,    31.2500
6505   ,台塑化       ,20250106,    36.3000
1326   ,台化         ,20250107,    26.8000
1301   ,台塑         ,20250107,    34.5500
1303   ,南亞         ,20250107,    29.9500
6505   ,台塑化       ,20250107,    35.2000
1326   ,台化         ,20250108,    26.1000
1301   ,台塑         ,20250108,    33.2500
1303   ,南亞         ,20250108,    29.3000
6505   ,台塑化       ,20250108,    34.2500
1326   ,台化         ,20250109,    25.3500
1301   ,台塑         ,20250109,    32.0000
1303   ,南亞         ,20250109,    28.6000
6505   ,台塑化       ,20250109,    33.5500
1326   ,台化         ,20250110,    25.3000
1301   ,台塑         ,20250110,    31.4500
1303   ,南亞         ,20250110,    28.3000
6505   ,台塑化       ,20250110,    32.9000
1326   ,台化         ,20250113,    25.5500
1301   ,台塑         ,20250113,    32.3500
1303   ,南亞         ,20250113,    28.7000
6505   ,台塑化       ,20250113,    35.1500
1326   ,台化         ,20250114,    27.2500
1301   ,台塑         ,20250114,    34.9500
1303   ,南亞         ,20250114,    30.4500
6505   ,台塑化       ,20250114,    36.1000
1326   ,台化         ,20250115,    28.1500
1301   ,台塑         ,20250115,    35.5500
1303   ,南亞         ,20250115,    30.9500
6505   ,台塑化       ,20250115,    36.3000
1326   ,台化         ,20250116,    28.2000
1301   ,台塑         ,20250116,    35.4000
1303   ,南亞         ,20250116,    31.5000
6505   ,台塑化       ,20250116,    36.6000
1326   ,台化         ,20250117,    29.0000
1301   ,台塑         ,20250117,    37.2000
1303   ,南亞         ,20250117,    32.9500
6505   ,台塑化       ,20250117,    37.7500
1326   ,台化         ,20250120,    28.3000
1301   ,台塑         ,20250120,    36.9000
1303   ,南亞         ,20250120,    32.3500
6505   ,台塑化       ,20250120,    37.1500
1326   ,台化         ,20250121,    27.8000
1301   ,台塑         ,20250121,    36.0000
1303   ,南亞         ,20250121,    32.0500
6505   ,台塑化       ,20250121,    36.4500
1326   ,台化         ,20250122,    28.1000
1301   ,台塑         ,20250122,    36.2500
1303   ,南亞         ,20250122,    32.3500
6505   ,台塑化       ,20250122,    36.6500
1326   ,台化         ,20250203,    27.7000
1301   ,台塑         ,20250203,    34.4500
1303   ,南亞         ,20250203,    31.2500
6505   ,台塑化       ,20250203,    34.3500
1326   ,台化         ,20250204,    26.6500
1301   ,台塑         ,20250204,    34.0000
1303   ,南亞         ,20250204,    30.5000
6505   ,台塑化       ,20250204,    33.2000
1326   ,台化         ,20250205,    26.4000
1301   ,台塑         ,20250205,    33.9500
1303   ,南亞         ,20250205,    30.4500
6505   ,台塑化       ,20250205,    34.1000
1326   ,台化         ,20250206,    26.9000
1301   ,台塑         ,20250206,    34.5000
1303   ,南亞         ,20250206,    30.7500
6505   ,台塑化       ,20250206,    34.1000
1326   ,台化         ,20250207,    26.1000
1301   ,台塑         ,20250207,    33.5000
1303   ,南亞         ,20250207,    29.9500
6505   ,台塑化       ,20250207,    33.5500
1326   ,台化         ,20250210,    26.0500
1301   ,台塑         ,20250210,    33.5500
1303   ,南亞         ,20250210,    30.2500
6505   ,台塑化       ,20250210,    34.1000
1326   ,台化         ,20250211,    26.0000
1301   ,台塑         ,20250211,    34.0000
1303   ,南亞         ,20250211,    30.2000
6505   ,台塑化       ,20250211,    34.7000
1326   ,台化         ,20250212,    26.7000
1301   ,台塑         ,20250212,    35.6500
1303   ,南亞         ,20250212,    31.0000
6505   ,台塑化       ,20250212,    36.0000
